name,name_ar,sku,barcode,category,unit,supplier,cost_price,selling_price,quantity,min_stock,published
Glade Floor Cleaner 750ml,Glade Floor منظف,BQ-0748-glade-floor-cleaner-,,Household & Cleaning,bottle,,8.15,10.86,0,5,yes
Glade Glass Cleaner 750ml,Glade Glass منظف,BQ-0749-glade-glass-cleaner-,,Household & Cleaning,bottle,,12.49,16.65,0,5,yes
Glade Drain Cleaner 750ml,Glade Drain منظف,BQ-0750-glade-drain-cleaner-,,Household & Cleaning,bottle,,13.41,17.88,0,5,yes
Glade Oven Cleaner 750ml,Glade Oven منظف,BQ-0751-glade-oven-cleaner-7,,Household & Cleaning,bottle,,13.50,18.00,0,5,yes
Glade Furniture Cleaner 750ml,Glade Furniture منظف,BQ-0752-glade-furniture-clea,,Household & Cleaning,bottle,,10.31,13.75,0,5,yes
Glade Carpet Cleaner 750ml,Glade Carpet منظف,BQ-0753-glade-carpet-cleaner,,Household & Cleaning,bottle,,12.41,16.55,0,5,yes
Clear Anti Dandruff Shampoo 400ml,Clear Anti Dandruff شامبو,BQ-0754-clear-anti-dandruff-,,Personal Care,bottle,,19.69,26.25,0,5,yes
Clear Anti Dandruff Conditioner 360ml,Clear Anti Dandruff بلسم,BQ-0755-clear-anti-dandruff-,,Personal Care,bottle,,17.55,23.40,0,5,yes
Clear Smooth Shampoo 400ml,Clear Smooth شامبو,BQ-0756-clear-smooth-shampoo,,Personal Care,bottle,,14.92,19.89,0,5,yes
Clear Smooth Conditioner 360ml,Clear Smooth بلسم,BQ-0757-clear-smooth-conditi,,Personal Care,bottle,,18.61,24.81,0,5,yes
Clear Volume Shampoo 400ml,Clear Volume شامبو,BQ-0758-clear-volume-shampoo,,Personal Care,bottle,,14.15,18.87,0,5,yes
Clear Volume Conditioner 360ml,Clear Volume بلسم,BQ-0759-clear-volume-conditi,,Personal Care,bottle,,17.61,23.48,0,5,yes
Clear Repair Shampoo 400ml,Clear Repair شامبو,BQ-0760-clear-repair-shampoo,,Personal Care,bottle,,20.41,27.21,0,5,yes
Clear Repair Conditioner 360ml,Clear Repair بلسم,BQ-0761-clear-repair-conditi,,Personal Care,bottle,,15.74,20.98,0,5,yes
Clear Color Shampoo 400ml,Clear Color شامبو,BQ-0762-clear-color-shampoo-,,Personal Care,bottle,,16.68,22.24,0,5,yes
Clear Color Conditioner 360ml,Clear Color بلسم,BQ-0763-clear-color-conditio,,Personal Care,bottle,,14.34,19.12,0,5,yes
Clear Keratin Shampoo 400ml,Clear Keratin شامبو,BQ-0764-clear-keratin-shampo,,Personal Care,bottle,,22.06,29.41,0,5,yes
Clear Keratin Conditioner 360ml,Clear Keratin بلسم,BQ-0765-clear-keratin-condit,,Personal Care,bottle,,12.58,16.77,0,5,yes
Clear Argan Shampoo 400ml,Clear Argan شامبو,BQ-0766-clear-argan-shampoo-,,Personal Care,bottle,,15.04,20.05,0,5,yes
Clear Argan Conditioner 360ml,Clear Argan بلسم,BQ-0767-clear-argan-conditio,,Personal Care,bottle,,20.81,27.75,0,5,yes
Clear Coconut Shampoo 400ml,Clear Coconut شامبو,BQ-0768-clear-coconut-shampo,,Personal Care,bottle,,19.03,25.38,0,5,yes
Clear Coconut Conditioner 360ml,Clear Coconut بلسم,BQ-0769-clear-coconut-condit,,Personal Care,bottle,,12.69,16.92,0,5,yes
Sunsilk Anti Dandruff Shampoo 400ml,Sunsilk Anti Dandruff شامبو,BQ-0770-sunsilk-anti-dandruf,,Personal Care,bottle,,12.69,16.92,0,5,yes
Sunsilk Anti Dandruff Conditioner 360ml,Sunsilk Anti Dandruff بلسم,BQ-0771-sunsilk-anti-dandruf,,Personal Care,bottle,,12.04,16.05,0,5,yes
Sunsilk Smooth Shampoo 400ml,Sunsilk Smooth شامبو,BQ-0772-sunsilk-smooth-shamp,,Personal Care,bottle,,19.93,26.58,0,5,yes
Sunsilk Smooth Conditioner 360ml,Sunsilk Smooth بلسم,BQ-0773-sunsilk-smooth-condi,,Personal Care,bottle,,16.20,21.61,0,5,yes
Sunsilk Volume Shampoo 400ml,Sunsilk Volume شامبو,BQ-0774-sunsilk-volume-shamp,,Personal Care,bottle,,20.29,27.05,0,5,yes
Sunsilk Volume Conditioner 360ml,Sunsilk Volume بلسم,BQ-0775-sunsilk-volume-condi,,Personal Care,bottle,,18.59,24.79,0,5,yes
Sunsilk Repair Shampoo 400ml,Sunsilk Repair شامبو,BQ-0776-sunsilk-repair-shamp,,Personal Care,bottle,,16.78,22.38,0,5,yes
Sunsilk Repair Conditioner 360ml,Sunsilk Repair بلسم,BQ-0777-sunsilk-repair-condi,,Personal Care,bottle,,16.48,21.97,0,5,yes
Sunsilk Color Shampoo 400ml,Sunsilk Color شامبو,BQ-0778-sunsilk-color-shampo,,Personal Care,bottle,,15.02,20.03,0,5,yes
Sunsilk Color Conditioner 360ml,Sunsilk Color بلسم,BQ-0779-sunsilk-color-condit,,Personal Care,bottle,,19.38,25.84,0,5,yes
Sunsilk Keratin Shampoo 400ml,Sunsilk Keratin شامبو,BQ-0780-sunsilk-keratin-sham,,Personal Care,bottle,,16.03,21.38,0,5,yes
Sunsilk Keratin Conditioner 360ml,Sunsilk Keratin بلسم,BQ-0781-sunsilk-keratin-cond,,Personal Care,bottle,,14.60,19.46,0,5,yes
Sunsilk Argan Shampoo 400ml,Sunsilk Argan شامبو,BQ-0782-sunsilk-argan-shampo,,Personal Care,bottle,,14.13,18.84,0,5,yes
Sunsilk Argan Conditioner 360ml,Sunsilk Argan بلسم,BQ-0783-sunsilk-argan-condit,,Personal Care,bottle,,18.63,24.84,0,5,yes
Sunsilk Coconut Shampoo 400ml,Sunsilk Coconut شامبو,BQ-0784-sunsilk-coconut-sham,,Personal Care,bottle,,14.12,18.83,0,5,yes
Sunsilk Coconut Conditioner 360ml,Sunsilk Coconut بلسم,BQ-0785-sunsilk-coconut-cond,,Personal Care,bottle,,12.23,16.30,0,5,yes
Herbal Essences Anti Dandruff Shampoo 400ml,Herbal Essences Anti Dandruff شامبو,BQ-0786-herbal-essences-anti,,Personal Care,bottle,,11.72,15.63,0,5,yes
Herbal Essences Anti Dandruff Conditioner 360ml,Herbal Essences Anti Dandruff بلسم,BQ-0787-herbal-essences-anti,,Personal Care,bottle,,21.38,28.50,0,5,yes
Herbal Essences Smooth Shampoo 400ml,Herbal Essences Smooth شامبو,BQ-0788-herbal-essences-smoo,,Personal Care,bottle,,22.17,29.56,0,5,yes
Herbal Essences Smooth Conditioner 360ml,Herbal Essences Smooth بلسم,BQ-0789-herbal-essences-smoo,,Personal Care,bottle,,18.32,24.43,0,5,yes
Herbal Essences Volume Shampoo 400ml,Herbal Essences Volume شامبو,BQ-0790-herbal-essences-volu,,Personal Care,bottle,,18.34,24.45,0,5,yes
Herbal Essences Volume Conditioner 360ml,Herbal Essences Volume بلسم,BQ-0791-herbal-essences-volu,,Personal Care,bottle,,18.33,24.45,0,5,yes
Herbal Essences Repair Shampoo 400ml,Herbal Essences Repair شامبو,BQ-0792-herbal-essences-repa,,Personal Care,bottle,,16.19,21.59,0,5,yes
Herbal Essences Repair Conditioner 360ml,Herbal Essences Repair بلسم,BQ-0793-herbal-essences-repa,,Personal Care,bottle,,18.86,25.15,0,5,yes
Herbal Essences Color Shampoo 400ml,Herbal Essences Color شامبو,BQ-0794-herbal-essences-colo,,Personal Care,bottle,,15.35,20.47,0,5,yes
Herbal Essences Color Conditioner 360ml,Herbal Essences Color بلسم,BQ-0795-herbal-essences-colo,,Personal Care,bottle,,19.18,25.57,0,5,yes
Herbal Essences Keratin Shampoo 400ml,Herbal Essences Keratin شامبو,BQ-0796-herbal-essences-kera,,Personal Care,bottle,,14.41,19.21,0,5,yes
Herbal Essences Keratin Conditioner 360ml,Herbal Essences Keratin بلسم,BQ-0797-herbal-essences-kera,,Personal Care,bottle,,19.03,25.37,0,5,yes
Herbal Essences Argan Shampoo 400ml,Herbal Essences Argan شامبو,BQ-0798-herbal-essences-arga,,Personal Care,bottle,,15.83,21.11,0,5,yes
Herbal Essences Argan Conditioner 360ml,Herbal Essences Argan بلسم,BQ-0799-herbal-essences-arga,,Personal Care,bottle,,15.52,20.69,0,5,yes
Herbal Essences Coconut Shampoo 400ml,Herbal Essences Coconut شامبو,BQ-0800-herbal-essences-coco,,Personal Care,bottle,,17.91,23.89,0,5,yes
Herbal Essences Coconut Conditioner 360ml,Herbal Essences Coconut بلسم,BQ-0801-herbal-essences-coco,,Personal Care,bottle,,18.27,24.37,0,5,yes
Tresemme Anti Dandruff Shampoo 400ml,Tresemme Anti Dandruff شامبو,BQ-0802-tresemme-anti-dandru,,Personal Care,bottle,,21.06,28.08,0,5,yes
Tresemme Anti Dandruff Conditioner 360ml,Tresemme Anti Dandruff بلسم,BQ-0803-tresemme-anti-dandru,,Personal Care,bottle,,17.24,22.98,0,5,yes
Tresemme Smooth Shampoo 400ml,Tresemme Smooth شامبو,BQ-0804-tresemme-smooth-sham,,Personal Care,bottle,,19.67,26.23,0,5,yes
Tresemme Smooth Conditioner 360ml,Tresemme Smooth بلسم,BQ-0805-tresemme-smooth-cond,,Personal Care,bottle,,12.85,17.13,0,5,yes
Tresemme Volume Shampoo 400ml,Tresemme Volume شامبو,BQ-0806-tresemme-volume-sham,,Personal Care,bottle,,13.37,17.82,0,5,yes
Tresemme Volume Conditioner 360ml,Tresemme Volume بلسم,BQ-0807-tresemme-volume-cond,,Personal Care,bottle,,19.08,25.43,0,5,yes
Tresemme Repair Shampoo 400ml,Tresemme Repair شامبو,BQ-0808-tresemme-repair-sham,,Personal Care,bottle,,22.03,29.37,0,5,yes
Tresemme Repair Conditioner 360ml,Tresemme Repair بلسم,BQ-0809-tresemme-repair-cond,,Personal Care,bottle,,21.63,28.84,0,5,yes
Tresemme Color Shampoo 400ml,Tresemme Color شامبو,BQ-0810-tresemme-color-shamp,,Personal Care,bottle,,21.67,28.90,0,5,yes
Tresemme Color Conditioner 360ml,Tresemme Color بلسم,BQ-0811-tresemme-color-condi,,Personal Care,bottle,,18.26,24.35,0,5,yes
Tresemme Keratin Shampoo 400ml,Tresemme Keratin شامبو,BQ-0812-tresemme-keratin-sha,,Personal Care,bottle,,11.72,15.63,0,5,yes
Tresemme Keratin Conditioner 360ml,Tresemme Keratin بلسم,BQ-0813-tresemme-keratin-con,,Personal Care,bottle,,16.92,22.56,0,5,yes
Tresemme Argan Shampoo 400ml,Tresemme Argan شامبو,BQ-0814-tresemme-argan-shamp,,Personal Care,bottle,,14.30,19.06,0,5,yes
Tresemme Argan Conditioner 360ml,Tresemme Argan بلسم,BQ-0815-tresemme-argan-condi,,Personal Care,bottle,,19.87,26.49,0,5,yes
Tresemme Coconut Shampoo 400ml,Tresemme Coconut شامبو,BQ-0816-tresemme-coconut-sha,,Personal Care,bottle,,13.15,17.54,0,5,yes
Tresemme Coconut Conditioner 360ml,Tresemme Coconut بلسم,BQ-0817-tresemme-coconut-con,,Personal Care,bottle,,15.89,21.19,0,5,yes
L'Oreal Anti Dandruff Shampoo 400ml,L'Oreal Anti Dandruff شامبو,BQ-0818-l-oreal-anti-dandruf,,Personal Care,bottle,,14.23,18.97,0,5,yes
L'Oreal Anti Dandruff Conditioner 360ml,L'Oreal Anti Dandruff بلسم,BQ-0819-l-oreal-anti-dandruf,,Personal Care,bottle,,20.10,26.80,0,5,yes
L'Oreal Smooth Shampoo 400ml,L'Oreal Smooth شامبو,BQ-0820-l-oreal-smooth-shamp,,Personal Care,bottle,,22.30,29.73,0,5,yes
L'Oreal Smooth Conditioner 360ml,L'Oreal Smooth بلسم,BQ-0821-l-oreal-smooth-condi,,Personal Care,bottle,,14.88,19.83,0,5,yes
L'Oreal Volume Shampoo 400ml,L'Oreal Volume شامبو,BQ-0822-l-oreal-volume-shamp,,Personal Care,bottle,,16.50,22.00,0,5,yes
L'Oreal Volume Conditioner 360ml,L'Oreal Volume بلسم,BQ-0823-l-oreal-volume-condi,,Personal Care,bottle,,21.36,28.48,0,5,yes
L'Oreal Repair Shampoo 400ml,L'Oreal Repair شامبو,BQ-0824-l-oreal-repair-shamp,,Personal Care,bottle,,13.39,17.85,0,5,yes
L'Oreal Repair Conditioner 360ml,L'Oreal Repair بلسم,BQ-0825-l-oreal-repair-condi,,Personal Care,bottle,,19.61,26.14,0,5,yes
L'Oreal Color Shampoo 400ml,L'Oreal Color شامبو,BQ-0826-l-oreal-color-shampo,,Personal Care,bottle,,12.62,16.83,0,5,yes
L'Oreal Color Conditioner 360ml,L'Oreal Color بلسم,BQ-0827-l-oreal-color-condit,,Personal Care,bottle,,21.43,28.57,0,5,yes
L'Oreal Keratin Shampoo 400ml,L'Oreal Keratin شامبو,BQ-0828-l-oreal-keratin-sham,,Personal Care,bottle,,22.12,29.49,0,5,yes
L'Oreal Keratin Conditioner 360ml,L'Oreal Keratin بلسم,BQ-0829-l-oreal-keratin-cond,,Personal Care,bottle,,15.34,20.45,0,5,yes
L'Oreal Argan Shampoo 400ml,L'Oreal Argan شامبو,BQ-0830-l-oreal-argan-shampo,,Personal Care,bottle,,12.18,16.24,0,5,yes
L'Oreal Argan Conditioner 360ml,L'Oreal Argan بلسم,BQ-0831-l-oreal-argan-condit,,Personal Care,bottle,,19.32,25.77,0,5,yes
L'Oreal Coconut Shampoo 400ml,L'Oreal Coconut شامبو,BQ-0832-l-oreal-coconut-sham,,Personal Care,bottle,,13.65,18.20,0,5,yes
L'Oreal Coconut Conditioner 360ml,L'Oreal Coconut بلسم,BQ-0833-l-oreal-coconut-cond,,Personal Care,bottle,,18.72,24.96,0,5,yes
Garnier Anti Dandruff Shampoo 400ml,Garnier Anti Dandruff شامبو,BQ-0834-garnier-anti-dandruf,,Personal Care,bottle,,16.60,22.13,0,5,yes
Garnier Anti Dandruff Conditioner 360ml,Garnier Anti Dandruff بلسم,BQ-0835-garnier-anti-dandruf,,Personal Care,bottle,,17.25,23.00,0,5,yes
Garnier Smooth Shampoo 400ml,Garnier Smooth شامبو,BQ-0836-garnier-smooth-shamp,,Personal Care,bottle,,15.16,20.21,0,5,yes
Garnier Smooth Conditioner 360ml,Garnier Smooth بلسم,BQ-0837-garnier-smooth-condi,,Personal Care,bottle,,15.28,20.38,0,5,yes
Garnier Volume Shampoo 400ml,Garnier Volume شامبو,BQ-0838-garnier-volume-shamp,,Personal Care,bottle,,17.46,23.28,0,5,yes
Garnier Volume Conditioner 360ml,Garnier Volume بلسم,BQ-0839-garnier-volume-condi,,Personal Care,bottle,,13.65,18.20,0,5,yes
Garnier Repair Shampoo 400ml,Garnier Repair شامبو,BQ-0840-garnier-repair-shamp,,Personal Care,bottle,,15.07,20.09,0,5,yes
Garnier Repair Conditioner 360ml,Garnier Repair بلسم,BQ-0841-garnier-repair-condi,,Personal Care,bottle,,12.45,16.60,0,5,yes
Garnier Color Shampoo 400ml,Garnier Color شامبو,BQ-0842-garnier-color-shampo,,Personal Care,bottle,,21.87,29.17,0,5,yes
Garnier Color Conditioner 360ml,Garnier Color بلسم,BQ-0843-garnier-color-condit,,Personal Care,bottle,,13.21,17.61,0,5,yes
Garnier Keratin Shampoo 400ml,Garnier Keratin شامبو,BQ-0844-garnier-keratin-sham,,Personal Care,bottle,,18.05,24.06,0,5,yes
Garnier Keratin Conditioner 360ml,Garnier Keratin بلسم,BQ-0845-garnier-keratin-cond,,Personal Care,bottle,,18.74,24.98,0,5,yes
Garnier Argan Shampoo 400ml,Garnier Argan شامبو,BQ-0846-garnier-argan-shampo,,Personal Care,bottle,,12.62,16.83,0,5,yes
Garnier Argan Conditioner 360ml,Garnier Argan بلسم,BQ-0847-garnier-argan-condit,,Personal Care,bottle,,11.93,15.90,0,5,yes
Garnier Coconut Shampoo 400ml,Garnier Coconut شامبو,BQ-0848-garnier-coconut-sham,,Personal Care,bottle,,20.06,26.74,0,5,yes
Garnier Coconut Conditioner 360ml,Garnier Coconut بلسم,BQ-0849-garnier-coconut-cond,,Personal Care,bottle,,14.51,19.34,0,5,yes
Vatika Anti Dandruff Shampoo 400ml,Vatika Anti Dandruff شامبو,BQ-0850-vatika-anti-dandruff,,Personal Care,bottle,,19.49,25.99,0,5,yes
Vatika Anti Dandruff Conditioner 360ml,Vatika Anti Dandruff بلسم,BQ-0851-vatika-anti-dandruff,,Personal Care,bottle,,11.37,15.15,0,5,yes
Vatika Smooth Shampoo 400ml,Vatika Smooth شامبو,BQ-0852-vatika-smooth-shampo,,Personal Care,bottle,,12.49,16.65,0,5,yes
Vatika Smooth Conditioner 360ml,Vatika Smooth بلسم,BQ-0853-vatika-smooth-condit,,Personal Care,bottle,,14.00,18.67,0,5,yes
Vatika Volume Shampoo 400ml,Vatika Volume شامبو,BQ-0854-vatika-volume-shampo,,Personal Care,bottle,,17.26,23.02,0,5,yes
Vatika Volume Conditioner 360ml,Vatika Volume بلسم,BQ-0855-vatika-volume-condit,,Personal Care,bottle,,22.29,29.71,0,5,yes
Vatika Repair Shampoo 400ml,Vatika Repair شامبو,BQ-0856-vatika-repair-shampo,,Personal Care,bottle,,21.95,29.27,0,5,yes
Vatika Repair Conditioner 360ml,Vatika Repair بلسم,BQ-0857-vatika-repair-condit,,Personal Care,bottle,,13.54,18.05,0,5,yes
Vatika Color Shampoo 400ml,Vatika Color شامبو,BQ-0858-vatika-color-shampoo,,Personal Care,bottle,,19.13,25.51,0,5,yes
Vatika Color Conditioner 360ml,Vatika Color بلسم,BQ-0859-vatika-color-conditi,,Personal Care,bottle,,17.19,22.91,0,5,yes
Vatika Keratin Shampoo 400ml,Vatika Keratin شامبو,BQ-0860-vatika-keratin-shamp,,Personal Care,bottle,,13.60,18.13,0,5,yes
Vatika Keratin Conditioner 360ml,Vatika Keratin بلسم,BQ-0861-vatika-keratin-condi,,Personal Care,bottle,,19.85,26.47,0,5,yes
Vatika Argan Shampoo 400ml,Vatika Argan شامبو,BQ-0862-vatika-argan-shampoo,,Personal Care,bottle,,15.37,20.50,0,5,yes
Vatika Argan Conditioner 360ml,Vatika Argan بلسم,BQ-0863-vatika-argan-conditi,,Personal Care,bottle,,20.48,27.30,0,5,yes
Vatika Coconut Shampoo 400ml,Vatika Coconut شامبو,BQ-0864-vatika-coconut-shamp,,Personal Care,bottle,,19.11,25.48,0,5,yes
Vatika Coconut Conditioner 360ml,Vatika Coconut بلسم,BQ-0865-vatika-coconut-condi,,Personal Care,bottle,,15.14,20.18,0,5,yes
Dabur Anti Dandruff Shampoo 400ml,Dabur Anti Dandruff شامبو,BQ-0866-dabur-anti-dandruff-,,Personal Care,bottle,,13.75,18.34,0,5,yes
Dabur Anti Dandruff Conditioner 360ml,Dabur Anti Dandruff بلسم,BQ-0867-dabur-anti-dandruff-,,Personal Care,bottle,,16.87,22.49,0,5,yes
Dabur Smooth Shampoo 400ml,Dabur Smooth شامبو,BQ-0868-dabur-smooth-shampoo,,Personal Care,bottle,,19.96,26.61,0,5,yes
Dabur Smooth Conditioner 360ml,Dabur Smooth بلسم,BQ-0869-dabur-smooth-conditi,,Personal Care,bottle,,14.91,19.88,0,5,yes
Dabur Volume Shampoo 400ml,Dabur Volume شامبو,BQ-0870-dabur-volume-shampoo,,Personal Care,bottle,,17.05,22.73,0,5,yes
Dabur Volume Conditioner 360ml,Dabur Volume بلسم,BQ-0871-dabur-volume-conditi,,Personal Care,bottle,,18.59,24.79,0,5,yes
Dabur Repair Shampoo 400ml,Dabur Repair شامبو,BQ-0872-dabur-repair-shampoo,,Personal Care,bottle,,18.58,24.77,0,5,yes
Dabur Repair Conditioner 360ml,Dabur Repair بلسم,BQ-0873-dabur-repair-conditi,,Personal Care,bottle,,22.25,29.67,0,5,yes
Dabur Color Shampoo 400ml,Dabur Color شامبو,BQ-0874-dabur-color-shampoo-,,Personal Care,bottle,,16.15,21.53,0,5,yes
Dabur Color Conditioner 360ml,Dabur Color بلسم,BQ-0875-dabur-color-conditio,,Personal Care,bottle,,17.91,23.88,0,5,yes
Dabur Keratin Shampoo 400ml,Dabur Keratin شامبو,BQ-0876-dabur-keratin-shampo,,Personal Care,bottle,,18.20,24.27,0,5,yes
Dabur Keratin Conditioner 360ml,Dabur Keratin بلسم,BQ-0877-dabur-keratin-condit,,Personal Care,bottle,,20.70,27.60,0,5,yes
Dabur Argan Shampoo 400ml,Dabur Argan شامبو,BQ-0878-dabur-argan-shampoo-,,Personal Care,bottle,,22.34,29.78,0,5,yes
Dabur Argan Conditioner 360ml,Dabur Argan بلسم,BQ-0879-dabur-argan-conditio,,Personal Care,bottle,,16.55,22.07,0,5,yes
Dabur Coconut Shampoo 400ml,Dabur Coconut شامبو,BQ-0880-dabur-coconut-shampo,,Personal Care,bottle,,18.59,24.79,0,5,yes
Dabur Coconut Conditioner 360ml,Dabur Coconut بلسم,BQ-0881-dabur-coconut-condit,,Personal Care,bottle,,19.07,25.43,0,5,yes
Abu Kass Basmati Rice 1kg,Abu Kass Basmati أرز,BQ-0882-abu-kass-basmati-ric,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Abu Kass Basmati Rice 2kg,Abu Kass Basmati أرز,BQ-0883-abu-kass-basmati-ric,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Abu Kass Calrose Rice 1kg,Abu Kass Calrose أرز,BQ-0884-abu-kass-calrose-ric,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Abu Kass Calrose Rice 2kg,Abu Kass Calrose أرز,BQ-0885-abu-kass-calrose-ric,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Abu Kass Calrose Rice 10kg,Abu Kass Calrose أرز,BQ-0886-abu-kass-calrose-ric,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Abu Kass Jasmine Rice 1kg,Abu Kass Jasmine أرز,BQ-0887-abu-kass-jasmine-ric,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Abu Kass Jasmine Rice 2kg,Abu Kass Jasmine أرز,BQ-0888-abu-kass-jasmine-ric,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Abu Kass Jasmine Rice 5kg,Abu Kass Jasmine أرز,BQ-0889-abu-kass-jasmine-ric,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Abu Kass Jasmine Rice 10kg,Abu Kass Jasmine أرز,BQ-0890-abu-kass-jasmine-ric,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Abu Kass Sushi Rice 1kg,Abu Kass Sushi أرز,BQ-0891-abu-kass-sushi-rice-,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Abu Kass Sushi Rice 2kg,Abu Kass Sushi أرز,BQ-0892-abu-kass-sushi-rice-,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Abu Kass Sushi Rice 5kg,Abu Kass Sushi أرز,BQ-0893-abu-kass-sushi-rice-,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Abu Kass Sushi Rice 10kg,Abu Kass Sushi أرز,BQ-0894-abu-kass-sushi-rice-,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Abu Kass Brown Rice 1kg,Abu Kass Brown أرز,BQ-0895-abu-kass-brown-rice-,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Abu Kass Brown Rice 2kg,Abu Kass Brown أرز,BQ-0896-abu-kass-brown-rice-,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Abu Kass Brown Rice 5kg,Abu Kass Brown أرز,BQ-0897-abu-kass-brown-rice-,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Abu Kass Brown Rice 10kg,Abu Kass Brown أرز,BQ-0898-abu-kass-brown-rice-,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Abu Kass Wild Rice 1kg,Abu Kass Wild أرز,BQ-0899-abu-kass-wild-rice-1,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Abu Kass Wild Rice 2kg,Abu Kass Wild أرز,BQ-0900-abu-kass-wild-rice-2,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Abu Kass Wild Rice 5kg,Abu Kass Wild أرز,BQ-0901-abu-kass-wild-rice-5,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Abu Kass Wild Rice 10kg,Abu Kass Wild أرز,BQ-0902-abu-kass-wild-rice-1,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Abu Kass Parboiled Rice 1kg,Abu Kass Parboiled أرز,BQ-0903-abu-kass-parboiled-r,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Abu Kass Parboiled Rice 2kg,Abu Kass Parboiled أرز,BQ-0904-abu-kass-parboiled-r,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Abu Kass Parboiled Rice 5kg,Abu Kass Parboiled أرز,BQ-0905-abu-kass-parboiled-r,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Abu Kass Parboiled Rice 10kg,Abu Kass Parboiled أرز,BQ-0906-abu-kass-parboiled-r,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Abu Kass Premium Rice 1kg,Abu Kass Premium أرز,BQ-0907-abu-kass-premium-ric,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Abu Kass Premium Rice 2kg,Abu Kass Premium أرز,BQ-0908-abu-kass-premium-ric,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Abu Kass Premium Rice 5kg,Abu Kass Premium أرز,BQ-0909-abu-kass-premium-ric,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Abu Kass Premium Rice 10kg,Abu Kass Premium أرز,BQ-0910-abu-kass-premium-ric,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Sunwhite Basmati Rice 1kg,Sunwhite Basmati أرز,BQ-0911-sunwhite-basmati-ric,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Sunwhite Basmati Rice 2kg,Sunwhite Basmati أرز,BQ-0912-sunwhite-basmati-ric,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Sunwhite Calrose Rice 1kg,Sunwhite Calrose أرز,BQ-0913-sunwhite-calrose-ric,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Sunwhite Calrose Rice 2kg,Sunwhite Calrose أرز,BQ-0914-sunwhite-calrose-ric,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Sunwhite Calrose Rice 5kg,Sunwhite Calrose أرز,BQ-0915-sunwhite-calrose-ric,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Sunwhite Calrose Rice 10kg,Sunwhite Calrose أرز,BQ-0916-sunwhite-calrose-ric,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Sunwhite Jasmine Rice 1kg,Sunwhite Jasmine أرز,BQ-0917-sunwhite-jasmine-ric,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Sunwhite Jasmine Rice 2kg,Sunwhite Jasmine أرز,BQ-0918-sunwhite-jasmine-ric,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Sunwhite Jasmine Rice 5kg,Sunwhite Jasmine أرز,BQ-0919-sunwhite-jasmine-ric,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Sunwhite Jasmine Rice 10kg,Sunwhite Jasmine أرز,BQ-0920-sunwhite-jasmine-ric,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Sunwhite Sushi Rice 1kg,Sunwhite Sushi أرز,BQ-0921-sunwhite-sushi-rice-,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Sunwhite Sushi Rice 2kg,Sunwhite Sushi أرز,BQ-0922-sunwhite-sushi-rice-,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Sunwhite Sushi Rice 5kg,Sunwhite Sushi أرز,BQ-0923-sunwhite-sushi-rice-,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Sunwhite Sushi Rice 10kg,Sunwhite Sushi أرز,BQ-0924-sunwhite-sushi-rice-,,Rice & Grains,sack,,56.25,75.00,0,5,yes
