name,name_ar,sku,barcode,category,unit,supplier,cost_price,selling_price,quantity,min_stock,published
Remover Liquid 15 1.8L,مزيل البقع فانيش سائل خصم 15% 1.8 لتر,ITM-06706,,General,L,,0.00,0.00,0,5,yes
Sanita 15*55 15x55,اكياس نفايات سانيتا كلوب 15*55جالون,ITM-04047,,Household & Cleaning,pcs,,0.00,0.00,0,5,yes
Fine 10+2 150,فاين فلافي 150 منديل10+2,ITM-16744,,General,pcs,,0.00,0.00,0,5,yes
CHANCE Deodorant 150ml,150 مل CHANCE امور مزيل عرق نسائى بخاخ,ITM-13377,,Personal Care,ml,,0.00,0.00,0,5,yes
SEY Deodorant 150ml,150 مل SEY امور مزيل عرق نسائى بخاخ,ITM-13376,,Personal Care,ml,,0.00,0.00,0,5,yes
063_0023 1500,مغراف 1500عماني 063_0023,ITM-07814,,General,pcs,,0.00,0.00,0,5,yes
1500W Electric,1500W مفتاح كهربائي,ITM-13896,,Electronics,pcs,,0.00,0.00,0,5,yes
Burger 24+4 1568g,ساديا برجر بقري 1568غم 24+4,ITM-16660,,Frozen Foods,kg,,0.00,0.00,0,5,yes
Table Cover 15,سفر اكل موج 15 مفرش,ITM-12343,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
Diapers 16Pads,حفاضات برايفت 16فوطة,ITM-08205,,Personal Care,pcs,,0.00,0.00,0,5,yes
28+4 17g,بيك ون اصابع ويفر 17غم 28+4,ITM-04976,,Snacks & Confectionery,g,,0.00,0.00,0,5,yes
Table Cover 17,هلا مفارش سفرة 17 مفرش,ITM-17914,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
17*25 17x25,ملاس معدن سميك يد قصير 17*25,ITM-06517,,General,ml,,0.00,0.00,0,5,yes
17+7 17 57g,بونتئ 17+7 مجانا 57 جرام,ITM-18207,,General,g,,0.00,0.00,0,5,yes
18*1500 18x1500,اكياس علاقي مقاس 18*1500,ITM-14444,,General,pcs,,0.00,0.00,0,5,yes
18*18 18x18g,كليجا الشهد 18*18 جم,ITM-13530,,General,g,,0.00,0.00,0,5,yes
18/3,صحون مقسمة 18/3,ITM-14222,,General,pcs,,0.00,0.00,0,5,yes
Nydw Almdam 1800jm Mjana 1800g,نيدو المدعم 1800جم 10%مجانا,ITM-11945,,General,kg,,0.00,0.00,0,5,yes
Nydw Almdam 1800jram Mjana 1800g,نيدو المدعم 1800جرام 10%مجانا,ITM-13754,,General,kg,,0.00,0.00,0,5,yes
Nydw Almdam 1800jm Mjana 1800g,نيدو المدعم 1800جم 10%مجانا,ITM-15103,,General,kg,,0.00,0.00,0,5,yes
Nydw Almdam Jm15 Khsm 1800g,نيدو المدعم 1800 جم15 %خصم,ITM-16117,,General,kg,,0.00,0.00,0,5,yes
180W Coffee,180Wمطحنة التوابل والقهوة والفاكهة الجافة,ITM-13157,,Beverages,pcs,,0.00,0.00,0,5,yes
Diapers 18Diapers,حفاضات برايفت 18حفاض,ITM-08204,,Personal Care,pcs,,0.00,0.00,0,5,yes
Trays Glass 19.7+8 MS1,صواني زجاج 19.7+8 MS1,ITM-07864,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
Fine 196*210 196x210m,فاين سمايل 196*210 م,ITM-06561,,General,pcs,,0.00,0.00,0,5,yes
1Almarai 1 400g,نيورالاك 1المراعي 400ج,ITM-04587,,General,g,,0.00,0.00,0,5,yes
1Almarai 1 900g,نيورالاك 1المراعي 900 جم,ITM-04335,,General,g,,0.00,0.00,0,5,yes
Bebelac 1Milk 1 900g,بيبيلاك 1حليب للرضع 900جرام,ITM-04974,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Trays Glass 1PL8,صواني زجاج 1PL8,ITM-07868,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
1abnyskfy Syts,1ابنيسكفي سيتس,ITM-00314,,General,pcs,,0.00,0.00,0,5,yes
Can 2kg,رقائق سمبوسة سويتز 2ك+علبة بلاستيك,ITM-07858,,Bread & Bakery,kg,,0.00,0.00,0,5,yes
Pcs+1 2pcs,قصدير موج 2 حبة+1 مجانا,ITM-14250,,General,pcs,,0.00,0.00,0,5,yes
2Cooler +1 +2,طقم 2ثلاجة +1صحن تقديم +2 مطايب,ITM-12888,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
Small 4*72 2 4x72g,دريم ويب صغير 2 مغلفات 4*72غم 10%خم,ITM-13540,,General,g,,0.00,0.00,0,5,yes
Diapers 68Diapers 2,حفاضات بيبي جوي رقم 2 68حفاض,ITM-07993,,Personal Care,pcs,,0.00,0.00,0,5,yes
Almarai 2 900g,نيورالاك 2 المراعي 900 جم,ITM-04585,,General,g,,0.00,0.00,0,5,yes
Pasta Hair500 2 500g,مكرونة بيتني 2 شعر500ج,ITM-10386,,Rice & Grains,g,,0.00,0.00,0,5,yes
Milk Kids 2 400g,نوفالاك 2 حليب اطفال 400 جم,ITM-12515,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Milk Kids 2 800g,نوفالاك 2 حليب اطفال متابعة 800 جم,ITM-12517,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Bebelac Milk 2 90g,بيبيلاك 2 حليب للرضع 90جرام,ITM-05419,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Milk Kids 2 900g,سيميلاك غين 2 حليب اطفال 900 جرام,ITM-03490,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
2 Riyal,2 ريال,849,,General,pcs,,0.00,2.00,0,5,yes
Pot STAR 2,قدر الرضوان 2(STAR),ITM-01650,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
2* 2 2L,موبي منعم ومعطر للأقمشة أزرق 2* 2 لتر,ITM-16729,,Personal Care,L,,0.00,0.00,0,5,yes
2* 2 2L,موبي منعم ومعطرللأقمشة وردى 2* 2 لتر,ITM-16730,,Personal Care,L,,0.00,0.00,0,5,yes
2* 2 228g,جليندا دايجيستف قمح 2* 228جم عرض خاص,ITM-12867,,Personal Care,g,,0.00,0.00,0,5,yes
Handle 2* 2 300ml,ريد مبيد الحشرات2* 300 مل عرض,ITM-04383,,Household & Cleaning,ml,,0.00,0.00,0,5,yes
Handle 2* 2 300ml,ريد مبيد حشرات2* 300 مل عرض,ITM-12471,,Household & Cleaning,ml,,0.00,0.00,0,5,yes
2* 2 380g,جليندا دايجيستف قمح 2* 380جم عرض خاص,ITM-12866,,Personal Care,g,,0.00,0.00,0,5,yes
2* 40,تشبز بخلاصة الصبار2* 40 منديل,ITM-17689,,General,pcs,,0.00,0.00,0,5,yes
2* 2 500g,عسل الغابة السوداء 2* 500جم عرض,ITM-08641,,General,g,,0.00,0.00,0,5,yes
2* 2 500ml,جف بالحبيبات 2* 500 مل20%خصم,ITM-13821,,General,L,,0.00,0.00,0,5,yes
2* 2 500ml,جف كريم للتنظيف بالحبيبات 2* 500 مل خصم 20%0,ITM-17453,,Personal Care,L,,0.00,0.00,0,5,yes
2*1 2x1,خلاط وعصارات 2*1,ITM-03067,,General,pcs,,0.00,0.00,0,5,yes
Lentils Large 2*1 2x1,عدسات تكبير 2*1,ITM-14544,,Rice & Grains,pcs,,0.00,0.00,0,5,yes
2*1 +500 2x1L 500ml,ماس باليمون الصحون 2*1 لتر+500 مل,ITM-04979,,General,L,,0.00,0.00,0,5,yes
2*120 2x120m,سجنل مع العرض 2*120 م,ITM-11159,,General,pcs,,0.00,0.00,0,5,yes
2*140 2x140g,دانيت جراند 2*140 جم,ITM-14580,,General,g,,0.00,0.00,0,5,yes
2*15 2x15,قصدير ديموند 2*15%خصم,ITM-07995,,General,pcs,,0.00,0.00,0,5,yes
Scrubber 2*2 2x2L,سلكي منعم الانسجة الاركيد البري 2*2لتر عرض خاص,ITM-08150,,Kitchen & Home,L,,0.00,0.00,0,5,yes
Scrubber 2*2 2x2L,سلكي منعم الانسجة السيل البارد 2*2لتر عرض خاص,ITM-11893,,Kitchen & Home,L,,0.00,0.00,0,5,yes
2*2 2x2L,حنين ملطف ملابس بالياسمين 2*2 لتر,ITM-14663,,General,L,,0.00,0.00,0,5,yes
2*2 2x2L,حنين ملطف ملابس زهور 2*2 لتر,ITM-14665,,General,L,,0.00,0.00,0,5,yes
Diapers Fine Baby2*24Diapers 2x24,حفاضات بيبي فاين2*24حفاض,ITM-00465,,Personal Care,pcs,,0.00,0.00,0,5,yes
2*250 +1 2x250ml 125g,أنشانتر لوشن معطر للجسم 2*250 مل +1بودرة 125 ج عرض خاص,ITM-17370,,Personal Care,ml,,0.00,0.00,0,5,yes
2*32 2x32,البقرة الضاحكة جديد 2*32قطعة عرض خاص,ITM-12784,,Meat & Poultry,pcs,,0.00,0.00,0,5,yes
Corn 2*375 2x375g,كلوقز كورن فلكس 2*375ج,ITM-06407,,Canned & Preserved,g,,0.00,0.00,0,5,yes
2*4 2x4L,برايتكس 2*4 لتر,ITM-11310,,General,L,,0.00,0.00,0,5,yes
2*40 2x40,باطوق للعلك مستكة طبيعية 2*40,ITM-00932,,General,pcs,,0.00,0.00,0,5,yes
Snickers 2*40 2x40g,سنكرس 2*40 غم,ITM-11597,,Snacks & Confectionery,g,,0.00,0.00,0,5,yes
2*400 2x400,مريتو الاصيل 2*400العرض الخاص,ITM-04950,,General,pcs,,0.00,0.00,0,5,yes
2*450 2x450g,كوفي مايت 2*450ج,ITM-09028,,General,g,,0.00,0.00,0,5,yes
Diapers Sanita Pampers 2*48 2x48,حفاضات سانيتا بامبي 2*48,ITM-08618,,Personal Care,pcs,,0.00,0.00,0,5,yes
2*5Pcs 2x5pcs,حافظات طاسات 2*5حبة,ITM-02591,,General,pcs,,0.00,0.00,0,5,yes
Corn Flakes 2*500 2x500g,كلوقز كورن فليكس 2*500جرام,ITM-04368,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Remover 2*500 2x500ml,مزيل البقع فانيش 2*500 مل,ITM-04438,,General,L,,0.00,0.00,0,5,yes
2*500 2x500,مريتو الاصيل مع العرض2*500,ITM-04820,,General,pcs,,0.00,0.00,0,5,yes
2*500 2x500m,كلينكس مناشف مطبخ عبوة اقتصادية 2*500 متر,ITM-12672,,Household & Cleaning,pcs,,0.00,0.00,0,5,yes
Remover 2*500 2x500ml,مزيل بقع فانيش 2*500 مل20%خصم,ITM-05726,,General,L,,0.00,0.00,0,5,yes
2*500W Electric 2x500,2*500W مفتاح كهربائي,ITM-13897,,Electronics,pcs,,0.00,0.00,0,5,yes
Glass2*700 2x700ml,يودو ملمع زجاج2*700 مل,ITM-14237,,General,L,,0.00,0.00,0,5,yes
2*750 2x750ml,هاربيك منعش صنوبر2*750 ملي مع العرض,ITM-05375,,General,L,,0.00,0.00,0,5,yes
Dac 2*750+500 2x750 500ml,داك مع العرض 2*750+500 ملي مجان,ITM-05132,,General,L,,0.00,0.00,0,5,yes
Liquid Scented 2*800 2x800ml,سائل تنظيف الأواني وان برائحة اليمون 2*800 مل*,ITM-11309,,General,L,,0.00,0.00,0,5,yes
2+1,سيفة لولبية للتنضيف 2+1 مجان,ITM-01035,,General,pcs,,0.00,0.00,0,5,yes
2+1,موج ليف صحون 2+1 مجان,ITM-03469,,General,pcs,,0.00,0.00,0,5,yes
2+1,موج ليف صحون الاصلي 2+1 مجان,ITM-03470,,General,pcs,,0.00,0.00,0,5,yes
2+1,كويك بخاخ النشاء2+1,ITM-05840,,General,pcs,,0.00,0.00,0,5,yes
Scrubber Stainless 2+1,سلك ستانلس مموج عرض 2+1,ITM-11848,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
2+1,موج مفارش سفرة مخرمة 2+1 عرض خاص,ITM-13525,,General,pcs,,0.00,0.00,0,5,yes
2+1*100 2 1x100g,بف باف بودرة قاتلة للحشرات 2+1*100غم عرض,ITM-12182,,Household & Cleaning,g,,0.00,9.00,0,5,yes
Sanita 2+1*200 2 1x200pcs,عيدان اذن سانيتا شارم2+1*200 حبه,ITM-12444,,General,pcs,,0.00,0.00,0,5,yes
Dac 2+1 Disinfectant,داك بقوق الليمون 2+1 مطهر,ITM-05316,,General,pcs,,0.00,0.00,0,5,yes
Trays Glass PI23 2.1,صواني زجاج صيني مدور 2.1 PI23,ITM-01700,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
250 2.5L 250ml,فانتا حمضيات 2.5 لتر+250 مل,ITM-04480,,General,L,,0.00,0.00,0,5,yes
Trays 2.9/3 PL4,صواني قزاز مفرد2.9/3 PL4,ITM-07865,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
20 *30,صينية فرن مستطيله20س*30س الزهراني,ITM-01698,,General,pcs,,0.00,0.00,0,5,yes
20 *30 0,صينية فرن مستطيله20س*30س الزهراني0,ITM-01699,,General,pcs,,0.00,0.00,0,5,yes
Table Cover 20,مفارش سفرة 20 مفرش,ITM-16613,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
Sanita 20*30 20x30,اكياس نفايات سانيتا كلوب 20*30جالون,ITM-00291,,Household & Cleaning,pcs,,0.00,0.00,0,5,yes
Sanita 20*50 20x50,اكياس نفايات سانيتا كلوب 20*50جالون,ITM-04048,,Household & Cleaning,pcs,,0.00,0.00,0,5,yes
4 200g 3g,نسكافية 200ج+كوب +4كوفي ميت 3ج,ITM-05918,,General,g,,0.00,0.00,0,5,yes
10 200g,نسكافة رد مج 200جم +10% مجانا,ITM-12844,,General,g,,0.00,0.00,0,5,yes
AquaDeodorant Rexona 200ml,200 ملaquaمزيل عرق روكسونا,ITM-14042,,Personal Care,ml,,0.00,15.00,0,5,yes
Eggs 200ml,سيلفكرين 200 مل بخلاصة البيض,473,,Dairy & Eggs,ml,,0.00,8.00,0,5,yes
GXShampoo 200ml,200 ملGXشامبو كلير للرجال 5,ITM-01053,,Personal Care,ml,,0.00,0.00,0,5,yes
RadiantDeodorant Rexona 200ml,200 ملradiantمزيل عرق روكسونا,ITM-14040,,Personal Care,ml,,0.00,0.00,0,5,yes
TropicalDeodorant Rexona 200ml,200 ملtropicalمزيل عرق روكسونا,ITM-14041,,Personal Care,ml,,0.00,0.00,0,5,yes
200+200 200 200m,مرطب جرجنز المسك 200+200 م,ITM-03966,,General,pcs,,0.00,0.00,0,5,yes
36 +6 205g 6pcs,كيت كات ويفر 205غم *36 +6 حبة مجانا,ITM-12721,,Snacks & Confectionery,g,,0.00,0.00,0,5,yes
Diapers 20Pads,حفاضات برايفتميس تين 20فوطه,ITM-08584,,Personal Care,pcs,,0.00,0.00,0,5,yes
Maamoul 22*21 22x21g,معمول الشهد 22*21ج,ITM-09045,,Snacks & Confectionery,g,,0.00,0.00,0,5,yes
CHANCE Dove Deodorant 225ml,225 مل CHANCE جارديون مزيل عرق نسائي بخاخ,ITM-13371,,Personal Care,ml,,0.00,0.00,0,5,yes
COCOS Deodorant 225ml,225 مل COCOS امور مزيل عرق بخاخ,ITM-13297,,Personal Care,ml,,0.00,0.00,0,5,yes
COCOSHA Dove Deodorant 225ml,225 مل COCOSHA جارديون مزيل عرق نسائي بخاخ,ITM-13372,,Personal Care,ml,,0.00,0.00,0,5,yes
ESC SEXY Deodorant 225ml,225 مل ESC SEXY امور مزيل عرق,ITM-13292,,Personal Care,ml,,0.00,0.00,0,5,yes
FOR WOMAN Deodorant 225ml,225 مل FOR WOMAN امور مزيل عرق بخاخ,ITM-13293,,Personal Care,ml,,0.00,0.00,0,5,yes
LAVIN Deodorant 225ml,225 مل LAVIN امور مزيل عرق بخاخ,ITM-13370,,Personal Care,ml,,0.00,0.00,0,5,yes
MEN Deodorant 225ml,225 مل MEN امور مزيل عرق بخاخ,ITM-13296,,Personal Care,ml,,0.00,0.00,0,5,yes
SPORT Dove Deodorant 225ml,225 مل SPORT جارديون مزيل عرق رجالي بخاخ,ITM-13373,,Personal Care,ml,,0.00,0.00,0,5,yes
Sey Deodorant 225ml,225 مل Sey امور مزيل عرق بخاخ,ITM-13295,,Personal Care,ml,,0.00,0.00,0,5,yes
VERSACE Deodorant 225ml,225 مل VERSACE امور مزيل عرق بخاخ,ITM-13294,,Personal Care,ml,,0.00,0.00,0,5,yes
Pack2250 2250g,نيدو المدعم كيس2250غم +نسكويك مجانا,ITM-14364,,General,kg,,0.00,0.00,0,5,yes
Pack2250 2250g,نيدو المدعم كيس2250 جرام 10%زيادة مجانا,ITM-05569,,General,kg,,0.00,0.00,0,5,yes
Sanita Table Cover 22,سانيتا سفرة مطوية للعائلة 22 مفرش 20%خصم,ITM-13811,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
23*300 23x300,اكياس علاقي مقاس 23*300,ITM-14445,,General,pcs,,0.00,0.00,0,5,yes
Trays Glass 23+9 MS1,صواني زجاج 23+9سم MS1,ITM-07863,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
23W BURQ Bulb,23W BURQ لمبة,ITM-14435,,Electronics,pcs,,0.00,0.00,0,5,yes
24 24 24g,كامبو حلوى الفاكهة الطرية 24اصبع *24ج,ITM-08412,,General,g,,0.00,0.00,0,5,yes
24Pack *3,اكياس نفايات رول مصنع العقيد 24كيس *3رول,ITM-08716,,Household & Cleaning,pcs,,0.00,0.00,0,5,yes
24* 24 20g,نسكافي ضروف24* 20 غم,ITM-15763,,General,g,,0.00,0.00,0,5,yes
24* +4 24 20g,نسكافي ضروف24* 20 غم+4,ITM-16296,,General,g,,0.00,0.00,0,5,yes
24* 24 25g,علي كافية ظروف24* 25 جم,ITM-16088,,General,g,,0.00,0.00,0,5,yes
24*15 24x15g,ويفر ماستر باكابشينو 24*15ج,ITM-01746,,Snacks & Confectionery,g,,0.00,0.00,0,5,yes
Maamoul 24*15 24x15g,معمول الشهد 24*15ج,ITM-08341,,Snacks & Confectionery,g,,0.00,0.00,0,5,yes
24*180 24x180m,راني حبيبات 24*180 م,ITM-05904,,General,pcs,,0.00,0.00,0,5,yes
Corn 24*20 24x20g,فانتزي تشيز كير لز منتفخات الذرة 24*20ج,ITM-03458,,Canned & Preserved,g,,0.00,0.00,0,5,yes
24*20 24x20g,نسكافة مي كاب 24*20ج,ITM-04052,,General,g,,0.00,0.00,0,5,yes
Luna 24*200 24x200m,بلونا ليمون 24*200 م,ITM-01327,,General,pcs,,0.00,0.00,0,5,yes
Maamoul 24*21 24x21g,معمول الشهد 24*21 جم,ITM-00608,,Snacks & Confectionery,g,,0.00,0.00,0,5,yes
24*22 24x22g,حلوى جلي بنكهة الفواكة الاصطناعية 24*22ج,ITM-12001,,Personal Care,g,,0.00,0.00,0,5,yes
Syrup 24*250 24x250m,شراب بايسن 24*250 م,ITM-02490,,General,pcs,,0.00,5.00,0,5,yes
Syrup 24*35 24x35m,شراب لينداء 24*35 م,ITM-06309,,General,pcs,,0.00,0.00,0,5,yes
Luna Luna 24*400 24x400g,بزاليا لونا 24*400ج,ITM-01296,,General,g,,0.00,0.00,0,5,yes
24*46 24x46g,ويفر كيت كات 24*46ج,ITM-02568,,Snacks & Confectionery,g,,0.00,0.00,0,5,yes
Syrup 24*500 24x500m,شراب فيزي ويزي 24*500 م,ITM-06320,,General,pcs,,0.00,0.00,0,5,yes
24+4,نسكافي باكت24+4 مجان,ITM-09029,,General,pcs,,0.00,0.00,0,5,yes
244*251 244x251m,كلينكس الفة مناشف مطبخ طبقتين 244*251م م,ITM-13631,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
25*38 25x38g,لواكر جاردنابجوز الهند 25*38ج,ITM-07319,,General,g,,0.00,0.00,0,5,yes
25*58 25x58g,توكس25*58ج,ITM-02206,,General,g,,0.00,0.00,0,5,yes
Breeze 250g,250 جرامBreezeعسل طبيعي,ITM-00222,,General,g,,0.00,0.00,0,5,yes
250*6Pcs 250x6pcs,كسات بيسل 250*6حبة,ITM-01723,,General,pcs,,0.00,0.00,0,5,yes
250*6Pcs .. 250x6pcs,كسات بيسل 250*6حبة ..,ITM-01724,,General,pcs,,0.00,0.00,0,5,yes
Nydw Almdam Jm15 Khsm 2500g,نيدو المدعم 2500 جم15 %خصم,ITM-17686,,General,kg,,0.00,0.00,0,5,yes
Nydw Almdam 2500jm Khsm 2500g,نيدو المدعم 2500جم 15 %خصم,ITM-17716,,General,kg,,0.00,0.00,0,5,yes
Nydw Almdam Jm15 Khsm 2500g,نيدو المدعم 2500 جم15%خصم,ITM-03506,,General,kg,,0.00,85.00,0,5,yes
27*250 27x250m,فمتو بنكهة الفواكه27*250 م,ITM-09972,,General,pcs,,0.00,0.00,0,5,yes
27-,27-مقلاة ياباني اسود 1294,ITM-13214,,General,pcs,,0.00,0.00,0,5,yes
28*15 28x15g,جوزية الشهد 28*15 جم,ITM-02142,,General,g,,0.00,0.00,0,5,yes
2800W Extension Cord Al Najm 2800 3m,2800W توصيلة كهرباء النجم 3 متر,ITM-12760,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
2800W Extension Cord Al Najm 2800 3m,2800W توصيلة كهرباء النجم الاصلي 3 متر,ITM-13010,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
2800W Extension Cord Al Najm 2800 3m,2800W توصيلة كهرباء النجم 3 متر,ITM-13648,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
2800W Extension Cord Al Najm 2800 5m,2800W توصيلة كهرباء النجم 5 متر,ITM-13501,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
2800W 50/60HZ Extension Cord Al Najm 2800 3m,2800W 50/60HZ توصيلة كهرباء النجم 3 متر,ITM-13011,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
2800W 50/60HZ Extension Cord Al Najm 2800 3m,2800W 50/60HZ توصيلة كهرباء النجم 3 م,ITM-14441,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
2800W Extension Cord Al Najm 2800 7m,2800W توصيلة كهرباء النجم 7 متر,ITM-12932,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
2Almarai 2 400g,نيورالاك 2المراعي 400ج,ITM-04586,,General,g,,0.00,0.00,0,5,yes
Fine 2,2رول فاين للتنشيف,ITM-12057,,General,pcs,,0.00,0.00,0,5,yes
3 250g,أنشانتر بودرة معطرة 3 * 250 ج عرض خاص,ITM-17372,,Personal Care,g,,0.00,0.00,0,5,yes
Remover +500 3L 500ml,مزيل بقع فانيش 3 لتر+500 مل,ITM-00128,,General,L,,0.00,0.00,0,5,yes
Colored /320 3L,جاك 3لتر ملون عماني /320,ITM-07700,,General,L,,0.00,0.00,0,5,yes
22*20 3 22x20g,كوفيكيو 3في1 22*20 جم,ITM-13387,,General,g,,0.00,0.00,0,5,yes
Cola 3,شاى لاتى3فى1شوكولاتة7أظرف,ITM-03956,,Beverages,pcs,,0.00,0.00,0,5,yes
P 3,3أكياس نفايات 30جالونp,ITM-15603,,Household & Cleaning,pcs,,0.00,0.00,0,5,yes
Diapers Sanita Pampers 35Diapers,حفاضات سانيتا بامبي رقم 3 35حفاض,ITM-08394,,Personal Care,pcs,,0.00,0.00,0,5,yes
Diapers Sanita 35Diapers,حفاضات سانيتا رقم 3 35حفاض 10%وفر,ITM-17304,,Personal Care,pcs,,0.00,0.00,0,5,yes
Extension Cord AFC 3m,توصيلة كهرباء3 متر AFCرقم 903,ITM-08513,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
Extension Cord AFC 3m,توصيلة كهرباء3 متر AFCرقم 904,ITM-08509,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
Almarai 1+1 3 400g,نيور الاك 3 المراعي 400جم 1+1,ITM-00441,,General,g,,0.00,0.00,0,5,yes
Syrup Apple 3 330ml,3هورسز شراب شعيرتفاح 330 مل,ITM-16849,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Cream 3pcs,طقم 3 حبة صحون كريمة,ITM-15305,,Personal Care,pcs,,0.00,0.00,0,5,yes
Cream 3pcs,طقم 3 حبة صحون كريمة 048,ITM-15216,,Personal Care,pcs,,0.00,0.00,0,5,yes
Milk Kids 3 900g,غين بلص 3 حليب اطفال 900 جرام,ITM-03491,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Bebelac Milk 3 900g,بيبيلاك 3 حليب للرضع 900 جرام,ITM-04758,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
3 Riyal,3 ريال,850,,General,pcs,,0.00,3.00,0,5,yes
STAY FRESH3 3L,دواني3 لتر STAY FRESH3,ITM-04740,,Fresh Produce,L,,0.00,0.00,0,5,yes
Syrup Strawberry 3 330ml,3هورسز شراب شعير فراولة 330 مل,ITM-16848,,General,ml,,0.00,0.00,0,5,yes
Pot STAR 3,قدر الرضوان 3(STAR),ITM-01651,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
3* 24,البقرة الضاحكة 3* 24 قطعة,ITM-15761,,Meat & Poultry,pcs,,0.00,0.00,0,5,yes
3*1 3x1,نسكافة ماي كاب 3*1,ITM-12019,,General,pcs,,0.00,0.00,0,5,yes
3*100 3x100,العقيد سفر رول 3*100سم,ITM-12153,,General,pcs,,0.00,0.00,0,5,yes
Diapers Fine Baby3*22Diapers 3x22,حفاضات بيبي فاين3*22حفاض,ITM-01763,,Personal Care,pcs,,0.00,0.00,0,5,yes
Diapers Fine Baby 3*28Diapers 3x28,حفاضات بيبي فاين حماية3*28حفاض,ITM-03945,,Personal Care,pcs,,0.00,0.00,0,5,yes
Corn 3*340 3x340g,ليبيز ذرة كاملة 3*340 جم,ITM-13486,,Canned & Preserved,g,,0.00,0.00,0,5,yes
3*37.5 +Knife 3x37.5,رق قصدير اورنيكس 3*37.5قدم +سكين مجان,ITM-01020,,General,pcs,,0.00,0.00,0,5,yes
3*4.50 3x4.50kg,اريل العطر الاصلي 3*4.50ك,ITM-05538,,Personal Care,kg,,0.00,0.00,0,5,yes
3*4.50 3x4.50kg,تايد اتوماتيك 3*4.50ك,ITM-06505,,General,kg,,0.00,0.00,0,5,yes
Pasta 3*500 3x500g,مكرونة بيتوني 3*500ج,ITM-10290,,Rice & Grains,g,,0.00,0.00,0,5,yes
Pasta 3*500 3x500g,مكرونة بيتوني الاصلي 3*500ج,ITM-10291,,Rice & Grains,g,,0.00,0.00,0,5,yes
3+1,الجمل ليف الصحون 3+1 مجان,ITM-04035,,General,pcs,,0.00,0.00,0,5,yes
